trial,feedback,run_num,agent_interv,participant,prob_win_L,prob_win_R,mine_key.keys,L_stim_pos,R_stim_pos,intervention_choice_key.keys,subj_choice,condition,participant,latent_guess,feedback,trigger_onset,trial_onset,trial_offset,isi1_onset,isi1_offset,fb_onset,fb_offset,isi2_onset,isi2_offset,interv_onset,interv_offset,iti_onset,iti_offset,iri_onset,iri_offset
4,1,4,0,2,0.7,0.3,2,left,right,2,2,adversarial,2,0,1,2027.138345,36.7937899999999,38.1774009999999,38.1791109999999,39.6755739999999,39.681664,41.2083949999999,41.21038,44.2089249999999,44.2212939999999,44.7437439999999,44.74893,51.3004839999999,422.787752,432.782709
5,1,4,0,2,0.7,0.3,1,left,right,2,1,adversarial,2,0,1,2041.326362,51.380907,52.3613330000001,52.363071,54.3593949999999,54.3669009999999,55.9012789999999,55.90362,59.9010800000001,59.913356,61.2784489999999,61.2885900000001,67.384082,422.787752,432.782709
6,0,4,1,2,0.7,0.3,1,left,right,2,1,adversarial,2,0,0,2056.836794,67.463283,67.8698249999998,67.8716289999998,70.368054,70.3770949999998,71.901464,71.9034590000001,73.901719,73.9115830000001,74.8204849999997,74.8281010000001,79.9684069999998,422.787752,432.782709
7,0,4,0,2,0.7,0.3,2,left,right,1,2,adversarial,2,1,0,2069.735078,80.0469629999998,80.77016,80.7717360000001,83.2687470000001,83.2773990000001,84.8020390000001,84.8043360000001,86.8023829999997,86.8098,87.4959720000002,87.5021959999999,93.5517529999997,422.787752,432.782709
8,0,4,1,2,0.7,0.3,1,left,right,2,1,adversarial,2,0,0,2083.141637,93.6318489999999,94.179095,94.18082,95.6779539999998,95.6840160000002,97.2104100000001,97.212763,99.2110299999999,99.218519,100.15414,100.161653,107.136068,422.787752,432.782709
9,1,4,0,2,0.7,0.3,1,left,right,2,1,adversarial,2,0,1,2096.614489,107.219966,107.654598,107.656329,109.153046,109.158956,110.686329,110.688272,112.686465,112.693868,113.421989,113.428491,119.728186,422.787752,432.782709
10,0,4,0,2,0.7,0.3,2,left,right,1,2,adversarial,2,1,0,2109.378955,119.810134,120.414016,120.415749,122.411895,122.41913,123.944574,123.947071,127.945477,127.957925,128.747889,128.754859,134.812357,422.787752,432.782709
11,0,4,0,2,0.7,0.3,1,right,left,2,1,adversarial,2,0,0,2124.244902,134.8981,135.281412,135.28313,137.779211,137.787338,139.312253,139.314533,143.312928,143.324497,143.939194,143.944731,149.40447,422.787752,432.782709
12,0,4,0,2,0.7,0.3,1,left,right,1,1,adversarial,2,1,0,2139.021286,149.485605,150.056485,150.058365,152.55503,152.563166,154.088154,154.090434,157.088377,157.097902,157.515303,157.51992,164.98803,422.787752,432.782709
13,0,4,0,2,0.7,0.3,1,right,left,2,1,adversarial,2,0,0,2154.734522,165.076998,165.774651,165.776392,167.772158,167.779709,169.305451,169.3078,172.305633,172.316003,172.907228,172.91276,178.08039,422.787752,432.782709
14,0,4,1,2,0.7,0.3,1,left,right,1,1,adversarial,2,1,0,2167.748571,178.163103,178.781956,178.783569,180.280647,180.286608,181.813824,181.8162,183.814402,183.822726,184.590448,184.596984,190.664399,422.787752,432.782709
15,0,4,0,2,0.7,0.3,2,left,right,2,2,adversarial,2,0,0,2180.920768,190.750401,191.957352,191.959112,193.956676,193.966439,195.497597,195.499522,199.498509,199.511019,200.516898,200.524631,206.756518,422.787752,432.782709
16,1,4,0,2,0.7,0.3,2,right,left,1,2,adversarial,2,1,1,2196.292317,206.842536,207.324884,207.32627,208.823386,208.829153,210.356555,210.358446,213.357446,213.367636,213.725188,213.729416,220.348677,422.787752,432.782709
17,0,4,0,2,0.7,0.3,1,left,right,1,1,adversarial,2,1,0,2209.912141,220.436903,220.950562,220.952257,222.948808,222.957535,224.482374,224.48434,228.482928,228.495454,228.884573,228.889243,236.441038,422.787752,432.782709
18,0,4,0,2,0.7,0.3,2,right,left,1,2,adversarial,2,1,0,2226.055471,236.531464,237.093053,237.094753,238.591644,238.597687,240.124753,240.126717,242.125269,242.13278,242.451705,242.455735,248.033151,422.787752,432.782709
19,0,4,0,2,0.7,0.3,2,left,right,1,2,adversarial,2,1,0,2238.768057,248.12248,249.801347,249.803039,251.800647,251.808068,253.333825,253.338211,256.334624,256.344905,257.268688,257.276131,261.125771,422.787752,432.782709
20,0,4,1,2,0.7,0.3,1,left,right,1,1,adversarial,2,1,0,2250.723166,261.210785,261.760806,261.762513,263.759512,263.766987,265.292684,265.29508,268.292677,268.302915,268.702912,268.707614,274.217707,422.787752,432.782709
21,0,4,0,2,0.7,0.3,2,right,left,1,2,adversarial,2,1,0,2263.977052,274.308288,275.011446,275.013208,277.009681,277.017023,278.542724,278.544726,282.543487,282.555804,283.327992,283.334528,290.310393,422.787752,432.782709
22,0,4,0,2,0.7,0.3,1,left,right,2,1,adversarial,2,0,0,2280.010263,290.402872,291.046312,291.048001,293.54461,293.553475,295.077079,295.079407,298.077373,298.087644,298.978879,298.986053,304.910755,422.787752,432.782709
23,0,4,0,2,0.7,0.3,2,right,left,2,2,adversarial,2,0,0,2295.798356,305.001138,306.837412,306.839267,308.83693,308.844434,310.36931,310.371626,314.369929,314.384517,315.246766,315.253938,321.003216,422.787752,432.782709
24,0,4,1,2,0.7,0.3,1,right,left,1,1,adversarial,2,1,0,2310.806659,321.093559,321.846524,321.848078,324.34738,324.353946,325.880569,325.881945,328.878492,328.88805,329.764208,329.771703,335.595781,422.787752,432.782709
25,0,4,1,2,0.7,0.3,2,right,left,1,2,adversarial,2,1,0,2325.221199,335.687328,336.25643,336.258154,337.75463,337.760701,339.287591,339.289625,343.287528,343.302175,344.130656,344.137479,350.187828,422.787752,432.782709
26,1,4,0,2,0.7,0.3,2,right,left,2,2,adversarial,2,0,1,2339.873787,350.280509,350.906717,350.908421,353.404558,353.413108,354.946172,354.948516,357.946409,357.956023,358.264804,358.268901,365.788786,422.787752,432.782709
27,0,4,1,2,0.7,0.3,2,right,left,2,2,adversarial,2,0,0,2355.368777,365.88279,366.406553,366.408194,368.905283,368.912967,370.438276,370.440308,374.43895,374.453812,375.57443,375.583879,381.38929,422.787752,432.782709
28,0,4,0,2,0.7,0.3,1,left,right,2,1,adversarial,2,0,0,2370.827453,381.483042,381.866269,381.868041,383.864396,383.871862,385.39733,385.399363,389.398366,389.410702,389.974214,389.979529,395.489176,422.787752,432.782709
29,0,4,0,2,0.7,0.3,1,left,right,2,1,adversarial,2,0,0,2385.055601,395.581928,396.091708,396.09335,397.589705,397.595717,399.12317,399.125446,402.123148,402.133237,402.741775,402.747613,410.090041,422.787752,432.782709
30,0,4,1,2,0.7,0.3,2,right,left,1,2,adversarial,2,1,0,2399.684585,410.190006,410.717439,410.719148,412.215695,412.221682,413.748887,413.751177,415.748537,415.756051,416.283363,416.288496,422.690893,422.787752,432.782709
1,0,1,0,3,0.3,0.7,2,right,left,1,2,adversarial,3,1,0,61.8731240000002,0.0506746300000032,0.974879380000004,0.977020020000005,2.47295485,2.47858141,4.00593135,4.00866133,6.00638734,6.01338453,7.90004628,7.91184729,12.55631025,421.03176348,431.03190768
2,1,1,0,3,0.3,0.7,1,right,left,2,1,adversarial,3,0,1,74.2625250000001,12.57179046,13.36665979,13.36833063,15.86515644,15.87293895,17.39825338,17.40019317,19.3985998,19.40534079,20.02539618,20.03073182,25.07358398,421.03176348,431.03190768
3,0,1,0,3,0.3,0.7,1,right,left,1,1,adversarial,3,1,0,86.6197970000003,25.09045521,25.72482198,25.72660727,28.22397488,28.23506886,29.76559257,29.76761096,32.76551717,32.77555763,33.72555766,33.7326873,39.59879558,421.03176348,431.03190768
4,1,1,0,3,0.3,0.7,2,left,right,2,2,adversarial,3,0,1,101.854537,39.61837438,40.95922508,40.96089248,42.95794118,42.96446928,44.49082628,44.49273028,48.49140958,48.50287308,49.53437638,49.54157578,53.62469068,421.03176348,431.03190768
5,0,1,1,3,0.3,0.7,1,left,right,1,1,adversarial,3,1,0,115.667511,53.64405128,54.76812838,54.76977878,56.76679728,56.77338468,58.29978248,58.30422378,60.30006908,60.30727928,60.96810008,60.97391748,67.65026268,421.03176348,431.03190768
6,1,1,0,3,0.3,0.7,1,left,right,2,1,adversarial,3,0,1,129.360333,67.67203568,68.46870418,68.47039258,70.96718418,70.97506808,72.49998978,72.50194008,76.50085778,76.51269858,77.57684878,77.58426008,83.17560328,421.03176348,431.03190768
7,1,1,0,3,0.3,0.7,2,left,right,2,2,adversarial,3,0,1,144.672167,83.19663068,83.77708638,83.77861218,85.27590428,85.28115388,86.80929178,86.81122768,88.80953038,88.81921148,89.81121878,89.81849498,94.70126888,421.03176348,431.03190768
8,0,1,0,3,0.3,0.7,1,left,right,2,1,adversarial,3,0,0,156.179366,94.72192878,95.28591258,95.28753348,97.28502588,97.29174028,98.81835258,98.82028638,100.81845968,100.82523288,101.86133398,101.86879278,106.72673038,421.03176348,431.03190768
9,1,1,0,3,0.3,0.7,1,right,left,2,1,adversarial,3,0,1,168.868875,106.74747628,107.97048618,107.97221088,110.46886448,110.47679888,112.00197478,112.00391648,115.00238878,115.01160968,115.37028628,115.37425768,122.25240048,421.03176348,431.03190768
10,0,1,1,3,0.3,0.7,1,right,left,1,1,adversarial,3,1,0,184.227076,122.27687148,123.32990938,123.33155748,125.32786458,125.33462998,126.86057938,126.86257758,130.86124818,130.87289418,131.80397558,131.81056298,136.27788648,421.03176348,431.03190768
11,0,1,1,3,0.3,0.7,1,right,left,1,1,adversarial,3,1,0,198.1853,136.29860708,137.28767138,137.28939668,139.78646808,139.79436538,141.31981468,141.32175128,143.32019068,143.32696008,143.63011068,143.63384938,148.80324548,421.03176348,431.03190768
12,0,1,0,3,0.3,0.7,2,left,right,1,2,adversarial,3,1,0,210.141118,148.82705588,149.24703688,149.24866558,150.74525208,150.75068698,152.27818508,152.28011878,156.27881758,156.29036608,156.85523378,156.86036338,163.32918568,421.03176348,431.03190768
13,0,1,0,3,0.3,0.7,2,right,left,1,2,adversarial,3,1,0,225.185036,163.35435238,164.28922868,164.29091338,165.78745258,165.79308218,167.32099418,167.32288358,170.32134148,170.33050778,171.30586348,171.31287788,175.86277118,421.03176348,431.03190768
14,0,1,1,3,0.3,0.7,2,left,right,1,2,adversarial,3,1,0,238.033251,175.88562108,177.13979058,177.14154018,178.63816238,178.64607458,180.17140588,180.17336068,184.17257018,184.18464208,185.08162738,185.08880758,191.38842538,421.03176348,431.03190768
15,0,1,0,3,0.3,0.7,1,left,right,1,1,adversarial,3,1,0,253.294236,191.41676418,192.39870908,192.40045588,194.89701348,194.90557488,196.43031508,196.43232518,199.43084988,199.44082978,200.17405308,200.18039218,206.92230368,421.03176348,431.03190768
16,0,1,0,3,0.3,0.7,1,left,right,1,1,adversarial,3,1,0,268.425533,206.95176068,207.53196888,207.53592648,209.53115628,209.53839078,211.06433238,211.06629578,214.06472838,214.07466468,215.48252478,215.49213648,220.95601748,421.03176348,431.03190768
17,0,1,1,3,0.3,0.7,2,right,left,1,2,adversarial,3,1,0,283.134538,220.98320628,222.24135428,222.24306038,224.24012788,224.24746458,225.77327968,225.77524298,229.77350138,229.78560318,230.49121208,230.49719028,235.99015418,421.03176348,431.03190768
18,0,1,0,3,0.3,0.7,2,left,right,1,2,adversarial,3,1,0,297.645149,236.01886018,236.75029658,236.75199838,239.24931468,239.25986128,240.79056198,240.79255128,242.79071328,242.79792468,243.34211448,243.34737418,248.52424798,421.03176348,431.03190768
19,0,1,0,3,0.3,0.7,2,left,right,1,2,adversarial,3,1,0,310.148788,248.55243458,249.25099558,249.25270338,251.24939178,251.25655748,252.78251128,252.78449918,256.78303888,256.79511548,257.75910538,257.76661128,264.55818108,421.03176348,431.03190768
20,0,1,0,3,0.3,0.7,2,right,left,1,2,adversarial,3,1,0,326.015776,264.58969578,265.11807908,265.11988918,266.61671458,266.62276818,268.14944128,268.15403478,270.14988268,270.15713478,271.00989888,271.01681098,278.09202238,421.03176348,431.03190768
21,0,1,1,3,0.3,0.7,1,left,right,1,1,adversarial,3,1,0,339.479346,278.12602558,278.58545408,278.58715138,280.08325638,280.08900638,281.61753308,281.61953968,285.61750068,285.62966588,286.44445088,286.45112718,293.63400888,421.03176348,431.03190768
22,1,1,0,3,0.3,0.7,2,right,left,2,2,adversarial,3,0,1,355.451367,293.67079398,294.55285068,294.55457008,297.05132578,297.05994848,298.59269108,298.59698008,301.59296258,301.60280068,302.17785558,302.18305398,308.17717568,421.03176348,431.03190768
23,0,1,1,3,0.3,0.7,1,right,left,1,1,adversarial,3,1,0,369.946376,308.20922208,309.05400478,309.05572238,311.05178478,311.05903378,312.58556758,312.58761478,314.58508378,314.59241018,315.79530088,315.80407908,320.21029888,421.03176348,431.03190768
24,0,1,1,3,0.3,0.7,1,left,right,1,1,adversarial,3,1,0,381.932766,320.23929598,321.03718958,321.03887928,323.53608988,323.54475778,325.06925088,325.07152198,327.06872688,327.07739008,328.66266868,328.67477378,334.74477938,421.03176348,431.03190768
25,1,1,0,3,0.3,0.7,1,left,right,2,1,adversarial,3,0,1,396.674745,334.77798168,335.77891288,335.78065608,337.77795618,337.78512128,339.31108118,339.31302988,343.31162988,343.32369338,343.83014108,343.83522438,350.78631648,421.03176348,431.03190768
26,0,1,0,3,0.3,0.7,1,right,left,2,1,adversarial,3,0,0,413.068652,350.82195888,352.17181838,352.17355658,354.17032458,354.17749998,355.70382928,355.70584148,358.70370208,358.71608538,359.73888408,359.74667038,365.82878028,421.03176348,431.03190768
27,0,1,0,3,0.3,0.7,2,right,left,1,2,adversarial,3,1,0,427.811621,365.86464588,366.91393088,366.91562858,368.41246378,368.41840178,369.94555278,369.94756248,372.94604548,372.95594418,373.73139918,373.73787398,379.37165538,421.03176348,431.03190768
28,1,1,0,3,0.3,0.7,2,right,left,2,2,adversarial,3,0,1,441.252667,379.40544318,380.35625638,380.35788878,381.85492468,381.86036558,383.38800748,383.38996668,386.38863278,386.39773538,387.72260248,387.73385768,392.91328678,421.03176348,431.03190768
29,0,1,1,3,0.3,0.7,2,right,left,1,2,adversarial,3,1,0,454.526624,392.94691488,393.63183108,393.63349628,395.13017198,395.13611648,396.66331068,396.66532078,399.66414688,399.67414508,400.96504528,400.97384808,406.45543698,421.03176348,431.03190768
30,0,1,0,3,0.3,0.7,2,right,left,1,2,adversarial,3,1,0,468.753916,406.49087168,407.85736268,407.85905608,410.35508198,410.36170128,411.88908588,411.89107398,415.88964998,415.90205388,416.64092608,416.64723488,420.99760858,421.03176348,431.03190768
1,1,2,1,3,0.7,0.3,1,right,left,2,1,benevolent,3,0,1,530.904811,0.0481316000000334,1.40057279999996,1.40252099999998,3.89906489999998,3.90799519999996,5.44050049999998,5.44310489999998,9.44093839999994,9.45561239999995,10.7175521,10.7269722,15.5493844,421.5694677,431.5662325
2,1,2,0,3,0.7,0.3,2,right,left,2,2,benevolent,3,0,1,546.013684,15.5868898,16.5092955,16.5109892,19.0082727,19.0170309,20.5409056999999,20.5429683,22.5411175,22.5484607999999,23.6424878,23.6507604999999,30.0913924,421.5694677,431.5662325
3,0,2,0,3,0.7,0.3,2,left,right,2,2,benevolent,3,0,0,560.775806,30.1315193,31.2691258,31.2709599999999,33.2664136,33.2739061999999,34.799753,34.8021237,36.800045,36.807382,38.4432159,38.4549658999999,42.1336014,421.5694677,431.5662325
4,1,2,1,3,0.7,0.3,2,right,left,1,2,benevolent,3,1,1,572.678632,42.1688753999999,43.1767774,43.1785077,45.6759306,45.6843608,47.2084063,47.2103731999999,50.2093773,50.2191504,51.2854543,51.2939181,55.6759754999999,421.5694677,431.5662325
5,1,2,1,3,0.7,0.3,1,right,left,1,1,benevolent,3,1,1,586.158974,55.7134754,56.651958,56.6535676999999,58.6512524,58.6583601999999,60.184481,60.1864676,63.1847164,63.1946954,64.2694124,64.2777440999999,69.7182409,421.5694677,431.5662325
6,1,2,0,3,0.7,0.3,2,right,left,1,2,benevolent,3,1,1,600.359107,69.7609222,70.8525495,70.8541628,72.3513742,72.3572359,73.8849997,73.8870267,76.885228,76.8952527,77.8366725,77.8440763999999,82.2685265,421.5694677,431.5662325
7,0,2,0,3,0.7,0.3,1,right,left,1,1,benevolent,3,1,0,612.734363,82.3064853,83.2282038,83.2299171999999,84.7274649999999,84.7333134,86.260234,86.2622235,90.2605933,90.2726966,90.6880791999999,90.69244,95.8108526,421.5694677,431.5662325
8,1,2,0,3,0.7,0.3,2,right,left,2,2,benevolent,3,0,1,625.978838,95.851902,96.4709195,96.4726174,97.9687562,97.9746398,99.5024311,99.5066941,103.5030633,103.5153502,103.8876376,103.8917366,110.3525827,421.5694677,431.5662325
9,1,2,0,3,0.7,0.3,2,left,right,2,2,benevolent,3,0,1,641.089522,110.3958344,111.5877268,111.5905439,113.5867427,113.5939204,115.1198029,115.1217615,119.120333,119.1326757,119.5726468,119.5773471,126.4034361,421.5694677,431.5662325
10,1,2,0,3,0.7,0.3,1,left,right,1,1,benevolent,3,1,1,656.782663,126.4492188,127.2804092,127.2820981,129.7792513,129.789837,131.3202689,131.3222335,134.3212204,134.330674,135.5057085,135.5136323,140.9541957,421.5694677,431.5662325
11,1,2,1,3,0.7,0.3,2,left,right,2,2,benevolent,3,0,1,671.300053,140.9958949,141.7975305,141.7993384,144.2963114,144.3041565,145.8295729,145.8315161,147.8295723,147.836159,148.6893999,148.6959807,153.4962454,421.5694677,431.5662325
12,1,2,0,3,0.7,0.3,2,right,left,2,2,benevolent,3,0,1,684.161515,153.5373695,154.6560283,154.6577694,156.1552199,156.1605405,157.6885466,157.690805,161.6888508,161.7035636,162.1890491,162.1925701,169.0385958,421.5694677,431.5662325
13,1,2,0,3,0.7,0.3,1,left,right,2,1,benevolent,3,0,1,699.716057,169.0855708,170.2071067,170.2087895,171.7056322,171.7115802,173.2385397,173.2404816,175.2392126,175.2464218,176.1990469,176.2064095,180.5888669,421.5694677,431.5662325
14,0,2,0,3,0.7,0.3,2,left,right,1,2,benevolent,3,1,0,710.922541,180.6319464,181.4159949,181.417711,183.9144497,183.9231517,185.4478046,185.4498489,188.4488588,188.4637129,189.2078453,189.2159909,195.1397076,421.5694677,431.5662325
15,1,2,1,3,0.7,0.3,1,left,right,2,1,benevolent,3,0,1,725.676688,195.1859057,196.1749054,196.1766256,198.1733889,198.1804644,199.714739,199.716737,203.7153263,203.7277368,204.4000825,204.4059759,211.1904949,421.5694677,431.5662325
16,1,2,1,3,0.7,0.3,2,left,right,2,2,benevolent,3,0,1,741.840644,211.238825,212.333691,212.3354177,214.832407,214.8411394,216.3653435,216.3673069,219.3659746,219.3786964,220.3422049,220.3497838,226.741183,421.5694677,431.5662325
17,1,2,1,3,0.7,0.3,2,right,left,2,2,benevolent,3,0,1,757.395651,226.7901396,227.8925353,227.8941628,229.3912765,229.3968634,230.924346,230.9263477,233.9247882,233.9349083,235.034962,235.0432186,241.2918311,421.5694677,431.5662325
18,1,2,0,3,0.7,0.3,1,left,right,2,1,benevolent,3,0,1,772.163503,241.340895,242.6595497,242.6612546,244.1586673,244.1651582,245.6916888,245.6936538,247.6917434,247.6992026,248.6684638,248.677932,252.8419556,421.5694677,431.5662325
19,0,2,0,3,0.7,0.3,2,left,right,1,2,benevolent,3,1,0,783.654758,252.8877664,254.1522108,254.1539655,256.1509821,256.1582784,257.6838637,257.6858513,260.6842893,260.6942726,262.1104806,262.1199293,267.8925599,421.5694677,431.5662325
20,0,2,0,3,0.7,0.3,1,left,right,1,1,benevolent,3,1,0,798.986604,267.9424964,269.4861279,269.4878057,271.4848241,271.4920906,273.0175136,273.0198346,277.0184558,277.0308017,277.4860823,277.4908474,282.9432763,421.5694677,431.5662325
21,0,2,0,3,0.7,0.3,1,right,left,1,1,benevolent,3,1,0,813.53142,282.9919814,284.0289733,284.0309438,285.5270943,285.5330697,287.0600797,287.0620922,289.0602308,289.0675298,290.3289946,290.3376558,295.4939261,421.5694677,431.5662325
22,0,2,0,3,0.7,0.3,1,right,left,1,1,benevolent,3,1,0,826.329741,295.5439394,296.8205162,296.822204,298.8191113,298.8265278,300.3526024,300.3545821,302.35289,302.3603108,304.0953324,304.1068373,308.5522598,421.5694677,431.5662325
23,1,2,1,3,0.7,0.3,1,left,right,2,1,benevolent,3,0,1,839.155461,308.6087983,309.6545021,309.6562174,311.153255,311.1590902,312.6865622,312.6885877,316.6874713,316.6996323,317.9465865,317.9555112,324.1115211,421.5694677,431.5662325
24,1,2,1,3,0.7,0.3,2,left,right,2,2,benevolent,3,0,1,854.560811,324.1639246,325.0552139,325.0569086,326.5537691,326.559623,328.0871815,328.0891537,330.0876983,330.0950381,331.3135121,331.3223866,337.6704006,421.5694677,431.5662325
25,1,2,0,3,0.7,0.3,2,right,left,2,2,benevolent,3,0,1,868.239222,337.7245728,338.7311937,338.7340996,341.2292878,341.237775,342.7614881,342.763832,346.7636049,346.7758774,347.8058868,347.813614,353.2295511,421.5694677,431.5662325
26,0,2,0,3,0.7,0.3,1,right,left,2,1,benevolent,3,0,0,884.338924,353.2819649,354.8311939,354.8328582,357.3298873,357.3378574,358.8631662,358.8650996,362.8633962,362.8746093,364.3651618,364.374385,367.7880829,421.5694677,431.5662325
27,1,2,0,3,0.7,0.3,2,right,left,1,2,benevolent,3,1,1,898.487689,367.8372837,368.9816787,368.9834628,370.9805946,370.9877742,372.513442,372.5154022,374.5138602,374.5210281,376.0659497,376.0762426,380.8390327,421.5694677,431.5662325
28,0,2,0,3,0.7,0.3,1,right,left,1,1,benevolent,3,1,0,911.612012,380.8914335,382.1072621,382.1089565,384.1059602,384.1130863,385.6392222,385.6413455,388.6394081,388.6493376,389.8661081,389.8747483,395.8984019,421.5694677,431.5662325
29,0,2,0,3,0.7,0.3,1,left,right,1,1,benevolent,3,1,0,927.072792,395.9541028,397.5662184,397.5679039,400.0656957,400.0766073,401.6069654,401.608937,404.6066344,404.6165407,406.0582457,406.0679387,409.4566061,421.5694677,431.5662325
30,1,2,0,3,0.7,0.3,2,left,right,1,2,benevolent,3,1,1,940.034539,409.5079667,410.5341339,410.535827,412.532002,412.5392119,414.0652508,414.06758,416.0652116,416.0726818,417.2837814,417.292626,421.5161624,421.5694677,431.5662325
1,0,3,1,3,0.7,0.3,2,left,right,2,2,adversarial,3,0,0,1107.188687,0.0478559999999106,1.12489800000003,1.12697899999989,3.62361799999985,3.63491199999999,5.16505399999983,5.16757099999995,7.16558799999984,7.17311499999983,9.05058599999984,9.06271199999992,12.5487369999998,422.16491,432.165646
2,1,3,0,3,0.7,0.3,2,right,left,2,2,adversarial,3,0,1,1119.558323,12.602402,13.5001479999999,13.5019279999999,14.9994319999998,15.0052489999998,16.5319529999999,16.533944,18.532598,18.5398759999998,19.0927509999999,19.098002,24.1074409999999,422.16491,432.165646
3,0,3,0,3,0.7,0.3,1,right,left,1,1,adversarial,3,1,0,1131.098576,24.1633339999998,25.034525,25.0362239999999,27.532841,27.541428,29.0663769999999,29.0683329999999,31.0664379999998,31.0736959999999,32.343204,32.354382,36.66617,422.16491,432.165646
4,0,3,1,3,0.7,0.3,2,right,left,1,2,adversarial,3,1,0,1143.479757,36.7218439999999,37.418449,37.42022,38.917015,38.9228009999999,40.4497389999999,40.451675,43.450458,43.4604849999998,43.9018679999999,43.906602,51.2252139999998,422.16491,432.165646
5,0,3,1,3,0.7,0.3,2,right,left,1,2,adversarial,3,1,0,1158.837771,51.2881909999999,52.7772229999998,52.7789559999999,54.77567,54.7828549999999,56.308855,56.310837,60.3094409999999,60.321428,61.261242,61.2685769999998,67.292596,422.16491,432.165646
6,0,3,0,3,0.7,0.3,2,left,right,1,2,adversarial,3,1,0,1174.779828,67.353026,68.7194629999999,68.721145,71.218173,71.226664,72.7513569999999,72.7533229999999,74.7518499999999,74.7590249999998,76.4362329999999,76.4467559999998,79.8600469999999,422.16491,432.165646
7,0,3,0,3,0.7,0.3,1,right,left,1,1,adversarial,3,1,0,1187.905998,79.9160019999999,81.8448969999999,81.846599,84.3433699999998,84.351868,85.8766469999998,85.8786299999999,87.8770059999999,87.8842,88.761561,88.7684549999999,93.418649,422.16491,432.165646
8,0,3,0,3,0.7,0.3,1,left,right,1,1,adversarial,3,1,0,1200.497122,93.4801069999999,94.4367089999998,94.4384359999999,95.9360569999999,95.9418169999999,97.4690189999999,97.471002,99.469196,99.4763699999999,99.8787869999999,99.883079,106.985922,422.16491,432.165646
9,0,3,1,3,0.7,0.3,1,right,left,1,1,adversarial,3,1,0,1214.567098,107.050174,108.50438,108.506075,110.003093,110.00891,111.536022,111.538064,113.536414,113.543359,114.820937,114.830097,119.553276,422.16491,432.165646
10,0,3,1,3,0.7,0.3,1,left,right,1,1,adversarial,3,1,0,1226.890908,119.613838,120.830035,120.831657,122.828253,122.837936,124.361295,124.363268,128.361862,128.373737,129.813176,129.822887,134.620481,422.16491,432.165646
